	filename	scene_label
1796	audio/tram-helsinki-183-5703-a.wav	transportation
1797	audio/street_pedestrian-stockholm-157-4776-a.wav	outdoor
1798	audio/bus-stockholm-37-1111-a.wav	transportation
1799	audio/street_traffic-paris-170-5201-a.wav	outdoor
1800	audio/public_square-paris-117-3425-a.wav	outdoor
1801	audio/metro_station-prague-1019-42930-a.wav	indoor
1802	audio/park-prague-1092-43435-a.wav	outdoor
1803	audio/metro_station-barcelona-62-1875-a.wav	indoor
1804	audio/metro_station-prague-1019-40602-a.wav	indoor
1805	audio/metro-paris-51-1535-a.wav	transportation
1806	audio/shopping_mall-lisbon-1002-40653-a.wav	indoor
1807	audio/bus-paris-30-976-a.wav	transportation
1808	audio/metro_station-barcelona-61-1839-a.wav	indoor
1809	audio/street_pedestrian-london-151-4576-a.wav	outdoor
1810	audio/street_traffic-paris-172-5283-a.wav	outdoor
1811	audio/bus-helsinki-19-744-a.wav	transportation
1812	audio/street_pedestrian-london-150-4545-a.wav	outdoor
1813	audio/street_pedestrian-barcelona-144-4350-a.wav	outdoor
1814	audio/street_traffic-barcelona-162-4937-a.wav	outdoor
1815	audio/tram-lyon-1103-42890-a.wav	transportation
1816	audio/street_traffic-lyon-1045-40531-a.wav	outdoor
1817	audio/metro_station-barcelona-62-1876-a.wav	indoor
1818	audio/metro-lisbon-1121-43351-a.wav	transportation
1819	audio/street_traffic-london-168-5133-a.wav	outdoor
1820	audio/shopping_mall-barcelona-125-3706-a.wav	indoor
1821	audio/street_pedestrian-helsinki-147-4455-a.wav	outdoor
1822	audio/metro_station-stockholm-85-2312-a.wav	indoor
1823	audio/park-barcelona-91-2508-a.wav	outdoor
1824	audio/public_square-stockholm-119-3490-a.wav	outdoor
1825	audio/park-london-95-2667-a.wav	outdoor
1826	audio/tram-barcelona-179-5555-a.wav	transportation
1827	audio/street_pedestrian-vienna-160-4876-a.wav	outdoor
1828	audio/tram-helsinki-183-5700-a.wav	transportation
1829	audio/public_square-london-113-3291-a.wav	outdoor
1830	audio/public_square-barcelona-108-3093-a.wav	outdoor
1831	audio/shopping_mall-lyon-1066-40095-a.wav	indoor
1832	audio/tram-lisbon-1100-43047-a.wav	transportation
1833	audio/street_pedestrian-stockholm-155-4692-a.wav	outdoor
1834	audio/street_traffic-lyon-1029-43689-a.wav	outdoor
1835	audio/bus-prague-1147-43420-a.wav	transportation
1836	audio/bus-vienna-40-1189-a.wav	transportation
1837	audio/street_traffic-prague-1033-41105-a.wav	outdoor
1838	audio/tram-paris-193-5873-a.wav	transportation
1839	audio/bus-vienna-40-1216-a.wav	transportation
1840	audio/shopping_mall-helsinki-128-3833-a.wav	indoor
1841	audio/park-helsinki-92-2556-a.wav	outdoor
1842	audio/street_pedestrian-vienna-160-4883-a.wav	outdoor
1843	audio/street_traffic-lisbon-1076-41534-a.wav	outdoor
1844	audio/street_traffic-lisbon-1008-40684-a.wav	outdoor
1845	audio/public_square-lyon-1056-40600-a.wav	outdoor
1846	audio/metro_station-stockholm-84-2253-a.wav	indoor
1847	audio/metro-stockholm-55-1633-a.wav	transportation
1848	audio/street_pedestrian-stockholm-157-4757-a.wav	outdoor
1849	audio/street_pedestrian-lisbon-1098-42530-a.wav	outdoor
1850	audio/bus-barcelona-15-607-a.wav	transportation
1851	audio/park-barcelona-91-2501-a.wav	outdoor
1852	audio/street_traffic-london-168-5145-a.wav	outdoor
1853	audio/public_square-helsinki-112-3254-a.wav	outdoor
1854	audio/tram-paris-191-5843-a.wav	transportation
1855	audio/bus-paris-31-981-a.wav	transportation
1856	audio/tram-lyon-1093-40872-a.wav	transportation
1857	audio/public_square-prague-1152-40847-a.wav	outdoor
1858	audio/street_pedestrian-barcelona-145-4383-a.wav	outdoor
1859	audio/public_square-prague-1027-42279-a.wav	outdoor
1860	audio/tram-vienna-200-6045-a.wav	transportation
1861	audio/bus-lisbon-1013-42385-a.wav	transportation
1862	audio/public_square-prague-1075-40404-a.wav	outdoor
1863	audio/street_traffic-stockholm-174-5348-a.wav	outdoor
1864	audio/tram-barcelona-181-5611-a.wav	transportation
1865	audio/public_square-barcelona-109-3152-a.wav	outdoor
1866	audio/shopping_mall-stockholm-135-4084-a.wav	indoor
1867	audio/bus-lisbon-1013-43854-a.wav	transportation
1868	audio/bus-barcelona-16-651-a.wav	transportation
1869	audio/public_square-lisbon-1068-40215-a.wav	outdoor
1870	audio/metro-paris-52-1541-a.wav	transportation
1871	audio/street_traffic-barcelona-162-4947-a.wav	outdoor
1872	audio/park-prague-1105-40873-a.wav	outdoor
1873	audio/tram-stockholm-197-5955-a.wav	transportation
1874	audio/tram-prague-1135-42084-a.wav	transportation
1875	audio/street_pedestrian-helsinki-148-4471-a.wav	outdoor
1876	audio/metro_station-prague-1118-41688-a.wav	indoor
1877	audio/airport-prague-1069-42443-a.wav	indoor
1878	audio/street_pedestrian-lisbon-1098-41806-a.wav	outdoor
1879	audio/airport-stockholm-11-452-a.wav	indoor
1880	audio/airport-lisbon-1122-43685-a.wav	indoor
1881	audio/public_square-london-115-3342-a.wav	outdoor
1882	audio/street_pedestrian-lyon-1047-43339-a.wav	outdoor
1883	audio/public_square-stockholm-120-3530-a.wav	outdoor
1884	audio/tram-prague-1071-41744-a.wav	transportation
1885	audio/public_square-lisbon-1116-40607-a.wav	outdoor
1886	audio/park-stockholm-102-2892-a.wav	outdoor
1887	audio/tram-lyon-1093-43721-a.wav	transportation
1888	audio/tram-lisbon-1046-43941-a.wav	transportation
1889	audio/tram-prague-1109-42119-a.wav	transportation
1890	audio/street_traffic-lisbon-1076-41627-a.wav	outdoor
1891	audio/park-paris-100-2848-a.wav	outdoor
1892	audio/airport-barcelona-2-97-a.wav	indoor
1893	audio/bus-vienna-39-1173-a.wav	transportation
1894	audio/tram-vienna-202-6092-a.wav	transportation
1895	audio/street_traffic-london-168-5143-a.wav	outdoor
1896	audio/park-paris-99-2804-a.wav	outdoor
1897	audio/tram-lisbon-1131-43459-a.wav	transportation
1898	audio/bus-vienna-40-1220-a.wav	transportation
1899	audio/bus-barcelona-15-608-a.wav	transportation
1900	audio/tram-prague-1135-43149-a.wav	transportation
1901	audio/bus-london-24-860-a.wav	transportation
1902	audio/park-helsinki-92-2547-a.wav	outdoor
1903	audio/public_square-lyon-1017-43452-a.wav	outdoor
1904	audio/park-lisbon-1057-40907-a.wav	outdoor
1905	audio/metro_station-london-70-2041-a.wav	indoor
1906	audio/bus-barcelona-16-641-a.wav	transportation
1907	audio/metro_station-paris-81-2189-a.wav	indoor
1908	audio/tram-stockholm-198-5972-a.wav	transportation
1909	audio/public_square-barcelona-108-3097-a.wav	outdoor
1910	audio/street_traffic-helsinki-164-5016-a.wav	outdoor
1911	audio/shopping_mall-helsinki-130-3897-a.wav	indoor
1912	audio/metro-london-46-1371-a.wav	transportation
1913	audio/park-barcelona-90-2476-a.wav	outdoor
1914	audio/tram-stockholm-198-5960-a.wav	transportation
1915	audio/metro_station-lisbon-1021-41960-a.wav	indoor
1916	audio/shopping_mall-helsinki-129-3860-a.wav	indoor
1917	audio/bus-lyon-1124-42765-a.wav	transportation
1918	audio/park-london-96-2681-a.wav	outdoor
1919	audio/street_traffic-london-169-5166-a.wav	outdoor
1920	audio/bus-lisbon-1140-44041-a.wav	transportation
1921	audio/public_square-lisbon-1039-41389-a.wav	outdoor
1922	audio/airport-stockholm-12-489-a.wav	indoor
1923	audio/public_square-stockholm-120-3547-a.wav	outdoor
1924	audio/bus-london-23-850-a.wav	transportation
1925	audio/metro_station-lyon-1010-40010-a.wav	indoor
1926	audio/metro-lisbon-1119-41220-a.wav	transportation
1927	audio/street_pedestrian-london-149-4516-a.wav	outdoor
1928	audio/park-helsinki-93-2585-a.wav	outdoor
1929	audio/street_pedestrian-lyon-1047-40545-a.wav	outdoor
1930	audio/street_traffic-lisbon-1067-41432-a.wav	outdoor
1931	audio/shopping_mall-helsinki-130-3902-a.wav	indoor
1932	audio/shopping_mall-helsinki-129-3851-a.wav	indoor
1933	audio/bus-barcelona-15-625-a.wav	transportation
1934	audio/public_square-helsinki-110-3184-a.wav	outdoor
1935	audio/shopping_mall-lisbon-1137-41528-a.wav	indoor
1936	audio/metro_station-helsinki-67-2008-a.wav	indoor
1937	audio/tram-paris-191-5844-a.wav	transportation
1938	audio/airport-paris-9-396-a.wav	indoor
1939	audio/metro-london-46-1370-a.wav	transportation
1940	audio/shopping_mall-helsinki-128-3830-a.wav	indoor
1941	audio/airport-lisbon-1114-43793-a.wav	indoor
1942	audio/tram-vienna-200-6025-a.wav	transportation
1943	audio/metro_station-lisbon-1007-40007-a.wav	indoor
1944	audio/shopping_mall-lyon-1043-43550-a.wav	indoor
1945	audio/street_pedestrian-prague-1037-41211-a.wav	outdoor
1946	audio/metro-prague-1026-42603-a.wav	transportation
1947	audio/airport-paris-7-342-a.wav	indoor
1948	audio/shopping_mall-london-131-3940-a.wav	indoor
1949	audio/park-lisbon-1052-40307-a.wav	outdoor
1950	audio/shopping_mall-barcelona-126-3751-a.wav	indoor
1951	audio/public_square-paris-118-3466-a.wav	outdoor
1952	audio/park-london-96-2688-a.wav	outdoor
1953	audio/metro-stockholm-57-1701-a.wav	transportation
1954	audio/metro_station-lisbon-1021-42913-a.wav	indoor
1955	audio/metro_station-vienna-86-2341-a.wav	indoor
1956	audio/bus-stockholm-34-1022-a.wav	transportation
1957	audio/public_square-london-114-3320-a.wav	outdoor
1958	audio/public_square-paris-117-3415-a.wav	outdoor
1959	audio/tram-barcelona-181-5621-a.wav	transportation
1960	audio/shopping_mall-barcelona-125-3719-a.wav	indoor
1961	audio/bus-lisbon-1140-42796-a.wav	transportation
1962	audio/public_square-stockholm-120-3553-a.wav	outdoor
1963	audio/park-stockholm-101-2871-a.wav	outdoor
1964	audio/metro_station-prague-1019-41469-a.wav	indoor
1965	audio/public_square-vienna-124-3680-a.wav	outdoor
1966	audio/tram-london-188-5799-a.wav	transportation
1967	audio/metro_station-lisbon-1021-40572-a.wav	indoor
1968	audio/public_square-paris-116-3378-a.wav	outdoor
1969	audio/public_square-barcelona-107-3084-a.wav	outdoor
1970	audio/metro-stockholm-57-1702-a.wav	transportation
1971	audio/metro-barcelona-42-1283-a.wav	transportation
1972	audio/street_traffic-lisbon-1067-42434-a.wav	outdoor
1973	audio/airport-stockholm-11-465-a.wav	indoor
1974	audio/tram-vienna-201-6082-a.wav	transportation
1975	audio/bus-vienna-38-1113-a.wav	transportation
1976	audio/tram-vienna-200-6016-a.wav	transportation
1977	audio/metro_station-lisbon-1007-41730-a.wav	indoor
1978	audio/metro-london-48-1490-a.wav	transportation
1979	audio/public_square-london-115-3346-a.wav	outdoor
1980	audio/metro_station-lyon-1028-42154-a.wav	indoor
1981	audio/metro_station-lisbon-1007-43828-a.wav	indoor
1982	audio/airport-stockholm-10-433-a.wav	indoor
1983	audio/tram-prague-1135-43048-a.wav	transportation
1984	audio/park-vienna-106-3042-a.wav	outdoor
1985	audio/bus-vienna-38-1118-a.wav	transportation
1986	audio/metro_station-helsinki-67-1999-a.wav	indoor
1987	audio/metro-london-47-1441-a.wav	transportation
1988	audio/bus-vienna-38-1116-a.wav	transportation
1989	audio/airport-lyon-1101-41913-a.wav	indoor
1990	audio/tram-lisbon-1035-42518-a.wav	transportation
1991	audio/airport-prague-1034-41674-a.wav	indoor
1992	audio/metro-barcelona-42-1301-a.wav	transportation
1993	audio/bus-helsinki-18-741-a.wav	transportation
1994	audio/bus-prague-1147-40467-a.wav	transportation
1995	audio/bus-prague-1147-44077-a.wav	transportation
1996	audio/street_pedestrian-helsinki-147-4435-a.wav	outdoor
1997	audio/tram-barcelona-179-5549-a.wav	transportation
1998	audio/street_traffic-helsinki-164-5014-a.wav	outdoor
1999	audio/airport-lisbon-1122-40244-a.wav	indoor
2000	audio/park-vienna-106-3029-a.wav	outdoor
2001	audio/street_traffic-prague-1006-42682-a.wav	outdoor
2002	audio/metro-paris-54-1598-a.wav	transportation
2003	audio/public_square-paris-116-3381-a.wav	outdoor
2004	audio/park-vienna-104-2944-a.wav	outdoor
2005	audio/bus-london-25-907-a.wav	transportation
2006	audio/tram-helsinki-183-5676-a.wav	transportation
2007	audio/tram-london-187-5792-a.wav	transportation
2008	audio/shopping_mall-barcelona-127-3795-a.wav	indoor
2009	audio/airport-barcelona-1-41-a.wav	indoor
2010	audio/tram-stockholm-199-5998-a.wav	transportation
2011	audio/metro-vienna-60-1816-a.wav	transportation
2012	audio/street_traffic-paris-171-5237-a.wav	outdoor
2013	audio/tram-barcelona-180-5585-a.wav	transportation
2014	audio/street_pedestrian-lyon-1072-42322-a.wav	outdoor
2015	audio/airport-lyon-1095-41597-a.wav	indoor
2016	audio/shopping_mall-stockholm-135-4068-a.wav	indoor
2017	audio/metro-vienna-60-1815-a.wav	transportation
2018	audio/metro-stockholm-57-1705-a.wav	transportation
2019	audio/shopping_mall-vienna-139-4232-a.wav	indoor
2020	audio/tram-vienna-202-6116-a.wav	transportation
2021	audio/metro-vienna-59-1770-a.wav	transportation
2022	audio/tram-stockholm-199-5992-a.wav	transportation
2023	audio/metro_station-paris-80-2180-a.wav	indoor
2024	audio/street_pedestrian-lisbon-1004-42477-a.wav	outdoor
2025	audio/tram-lyon-1093-43474-a.wav	transportation
2026	audio/metro_station-lyon-1028-40932-a.wav	indoor
2027	audio/park-prague-1105-42637-a.wav	outdoor
2028	audio/street_traffic-paris-172-5300-a.wav	outdoor
2029	audio/shopping_mall-barcelona-125-3727-a.wav	indoor
2030	audio/metro-barcelona-41-1229-a.wav	transportation
2031	audio/metro-prague-1054-42915-a.wav	transportation
2032	audio/park-lisbon-1052-42616-a.wav	outdoor
2033	audio/street_traffic-prague-1006-41316-a.wav	outdoor
2034	audio/street_traffic-lyon-1045-42698-a.wav	outdoor
2035	audio/metro_station-barcelona-61-1838-a.wav	indoor
2036	audio/public_square-vienna-123-3636-a.wav	outdoor
2037	audio/street_traffic-helsinki-166-5098-a.wav	outdoor
2038	audio/street_pedestrian-lyon-1072-43403-a.wav	outdoor
2039	audio/tram-vienna-201-6062-a.wav	transportation
2040	audio/bus-barcelona-17-672-a.wav	transportation
2041	audio/metro-lisbon-1145-42663-a.wav	transportation
2042	audio/tram-helsinki-183-5688-a.wav	transportation
2043	audio/shopping_mall-stockholm-135-4095-a.wav	indoor
2044	audio/street_traffic-lisbon-1008-42733-a.wav	outdoor
2045	audio/tram-lyon-1112-41761-a.wav	transportation
2046	audio/airport-helsinki-3-160-a.wav	indoor
2047	audio/park-prague-1092-44081-a.wav	outdoor
2048	audio/airport-barcelona-1-34-a.wav	indoor
2049	audio/street_pedestrian-london-149-4520-a.wav	outdoor
2050	audio/street_pedestrian-lisbon-1099-41332-a.wav	outdoor
2051	audio/street_traffic-lisbon-1008-42673-a.wav	outdoor
2052	audio/bus-lisbon-1070-42190-a.wav	transportation
2053	audio/public_square-paris-116-3395-a.wav	outdoor
2054	audio/tram-helsinki-182-5649-a.wav	transportation
2055	audio/metro-paris-51-1528-a.wav	transportation
2056	audio/metro-lyon-1079-43051-a.wav	transportation
2057	audio/airport-helsinki-3-121-a.wav	indoor
2058	audio/shopping_mall-stockholm-136-4112-a.wav	indoor
2059	audio/shopping_mall-helsinki-128-3841-a.wav	indoor
2060	audio/airport-london-6-269-a.wav	indoor
2061	audio/metro-vienna-59-1787-a.wav	transportation
2062	audio/street_pedestrian-prague-1037-40672-a.wav	outdoor
2063	audio/street_traffic-barcelona-161-4926-a.wav	outdoor
2064	audio/street_pedestrian-vienna-158-4792-a.wav	outdoor
2065	audio/metro_station-london-72-2062-a.wav	indoor
2066	audio/park-london-95-2670-a.wav	outdoor
2067	audio/street_pedestrian-london-151-4596-a.wav	outdoor
2068	audio/airport-lyon-1095-40622-a.wav	indoor
2069	audio/public_square-london-113-3268-a.wav	outdoor
2070	audio/metro-paris-54-1586-a.wav	transportation
2071	audio/metro-stockholm-57-1708-a.wav	transportation
2072	audio/metro-barcelona-42-1295-a.wav	transportation
2073	audio/shopping_mall-vienna-140-4260-a.wav	indoor
2074	audio/metro_station-lisbon-1007-42288-a.wav	indoor
2075	audio/airport-lisbon-1000-42904-a.wav	indoor
2076	audio/street_pedestrian-london-150-4554-a.wav	outdoor
2077	audio/street_traffic-prague-1006-41147-a.wav	outdoor
2078	audio/park-paris-98-2750-a.wav	outdoor
2079	audio/metro_station-vienna-88-2404-a.wav	indoor
2080	audio/public_square-barcelona-107-3077-a.wav	outdoor
2081	audio/street_pedestrian-vienna-159-4861-a.wav	outdoor
2082	audio/street_traffic-barcelona-162-4955-a.wav	outdoor
2083	audio/bus-lisbon-1106-42989-a.wav	transportation
2084	audio/street_traffic-stockholm-174-5342-a.wav	outdoor
2085	audio/metro-lyon-1149-42747-a.wav	transportation
2086	audio/shopping_mall-stockholm-135-4076-a.wav	indoor
2087	audio/airport-lyon-1101-43038-a.wav	indoor
2088	audio/street_traffic-prague-1006-43091-a.wav	outdoor
2089	audio/park-barcelona-90-2497-a.wav	outdoor
2090	audio/bus-stockholm-34-1026-a.wav	transportation
2091	audio/public_square-vienna-123-3640-a.wav	outdoor
2092	audio/airport-barcelona-1-40-a.wav	indoor
2093	audio/metro_station-barcelona-62-1874-a.wav	indoor
2094	audio/public_square-paris-117-3422-a.wav	outdoor
2095	audio/park-vienna-104-2972-a.wav	outdoor
2096	audio/airport-lyon-1041-43878-a.wav	indoor
2097	audio/metro-stockholm-55-1619-a.wav	transportation
2098	audio/tram-prague-1086-41134-a.wav	transportation
2099	audio/street_traffic-vienna-176-5411-a.wav	outdoor
2100	audio/public_square-london-113-3289-a.wav	outdoor
2101	audio/metro-london-46-1405-a.wav	transportation
2102	audio/bus-vienna-39-1167-a.wav	transportation
2103	audio/bus-lisbon-1059-40403-a.wav	transportation
2104	audio/bus-paris-30-966-a.wav	transportation
2105	audio/airport-lisbon-1000-41698-a.wav	indoor
2106	audio/park-barcelona-90-2491-a.wav	outdoor
2107	audio/airport-helsinki-4-189-a.wav	indoor
2108	audio/shopping_mall-lyon-1066-41919-a.wav	indoor
2109	audio/tram-paris-195-5891-a.wav	transportation
2110	audio/street_pedestrian-lyon-1003-40446-a.wav	outdoor
2111	audio/metro_station-helsinki-65-1968-a.wav	indoor
2112	audio/street_traffic-lisbon-1008-42033-a.wav	outdoor
2113	audio/airport-london-6-296-a.wav	indoor
2114	audio/park-helsinki-93-2599-a.wav	outdoor
2115	audio/airport-lisbon-1000-41635-a.wav	indoor
2116	audio/street_pedestrian-london-151-4603-a.wav	outdoor
2117	audio/park-barcelona-89-2440-a.wav	outdoor
2118	audio/street_traffic-vienna-178-5511-a.wav	outdoor
2119	audio/shopping_mall-stockholm-135-4073-a.wav	indoor
2120	audio/public_square-lisbon-1068-43853-a.wav	outdoor
2121	audio/street_pedestrian-lyon-1047-43726-a.wav	outdoor
2122	audio/street_traffic-prague-1006-43271-a.wav	outdoor
2123	audio/airport-london-6-293-a.wav	indoor
2124	audio/metro_station-paris-77-2128-a.wav	indoor
2125	audio/street_pedestrian-lyon-1003-41019-a.wav	outdoor
2126	audio/tram-vienna-202-6113-a.wav	transportation
2127	audio/public_square-paris-118-3477-a.wav	outdoor
2128	audio/street_traffic-lyon-1110-43511-a.wav	outdoor
2129	audio/street_pedestrian-vienna-160-4871-a.wav	outdoor
2130	audio/tram-vienna-202-6117-a.wav	transportation
2131	audio/shopping_mall-vienna-138-4205-a.wav	indoor
2132	audio/metro_station-lisbon-1020-43299-a.wav	indoor
2133	audio/tram-lisbon-1035-41165-a.wav	transportation
2134	audio/bus-lisbon-1128-43215-a.wav	transportation
2135	audio/park-london-95-2664-a.wav	outdoor
2136	audio/street_traffic-lisbon-1008-41556-a.wav	outdoor
2137	audio/public_square-barcelona-108-3095-a.wav	outdoor
2138	audio/public_square-lyon-1024-42305-a.wav	outdoor
2139	audio/tram-helsinki-184-5738-a.wav	transportation
2140	audio/shopping_mall-lisbon-1125-40586-a.wav	indoor
2141	audio/airport-london-6-294-a.wav	indoor
2142	audio/street_pedestrian-stockholm-155-4685-a.wav	outdoor
2143	audio/public_square-stockholm-119-3484-a.wav	outdoor
2144	audio/metro-stockholm-56-1675-a.wav	transportation
2145	audio/public_square-helsinki-110-3187-a.wav	outdoor
2146	audio/street_pedestrian-lyon-1047-40773-a.wav	outdoor
2147	audio/shopping_mall-helsinki-130-3879-a.wav	indoor
2148	audio/metro-lisbon-1121-41629-a.wav	transportation
2149	audio/bus-barcelona-17-676-a.wav	transportation
2150	audio/park-stockholm-103-2941-a.wav	outdoor
2151	audio/tram-lisbon-1131-43892-a.wav	transportation
2152	audio/metro_station-london-70-2047-a.wav	indoor
2153	audio/public_square-vienna-124-3683-a.wav	outdoor
2154	audio/public_square-prague-1027-43344-a.wav	outdoor
2155	audio/bus-prague-1147-43811-a.wav	transportation
2156	audio/street_pedestrian-helsinki-148-4475-a.wav	outdoor
2157	audio/shopping_mall-barcelona-127-3784-a.wav	indoor
2158	audio/public_square-lyon-1017-40401-a.wav	outdoor
2159	audio/park-stockholm-101-2861-a.wav	outdoor
2160	audio/tram-prague-1135-43408-a.wav	transportation
2161	audio/park-lyon-1012-43962-a.wav	outdoor
2162	audio/metro_station-helsinki-64-1938-a.wav	indoor
2163	audio/metro_station-prague-1130-41853-a.wav	indoor
2164	audio/street_pedestrian-prague-1085-40146-a.wav	outdoor
2165	audio/airport-stockholm-12-503-a.wav	indoor
2166	audio/metro_station-barcelona-61-1825-a.wav	indoor
2167	audio/airport-paris-7-351-a.wav	indoor
2168	audio/bus-paris-26-924-a.wav	transportation
2169	audio/public_square-lisbon-1068-40593-a.wav	outdoor
2170	audio/park-paris-98-2764-a.wav	outdoor
2171	audio/tram-stockholm-199-5993-a.wav	transportation
2172	audio/metro_station-prague-1019-42226-a.wav	indoor
2173	audio/park-vienna-106-3047-a.wav	outdoor
2174	audio/public_square-barcelona-108-3119-a.wav	outdoor
2175	audio/metro-prague-1081-41975-a.wav	transportation
2176	audio/public_square-vienna-124-3692-a.wav	outdoor
2177	audio/bus-helsinki-18-719-a.wav	transportation
2178	audio/shopping_mall-lisbon-1002-42072-a.wav	indoor
2179	audio/metro-prague-1022-42106-a.wav	transportation
2180	audio/street_pedestrian-helsinki-147-4461-a.wav	outdoor
2181	audio/airport-prague-1023-42248-a.wav	indoor
2182	audio/park-london-95-2642-a.wav	outdoor
2183	audio/public_square-prague-1075-42194-a.wav	outdoor
2184	audio/bus-stockholm-36-1087-a.wav	transportation
2185	audio/shopping_mall-prague-1053-40247-a.wav	indoor
2186	audio/airport-vienna-14-579-a.wav	indoor
2187	audio/street_traffic-barcelona-162-4941-a.wav	outdoor
2188	audio/metro_station-stockholm-84-2284-a.wav	indoor
2189	audio/metro_station-barcelona-62-1871-a.wav	indoor
2190	audio/public_square-vienna-123-3635-a.wav	outdoor
2191	audio/street_traffic-lyon-1110-41322-a.wav	outdoor
2192	audio/park-london-96-2698-a.wav	outdoor
2193	audio/street_traffic-helsinki-166-5094-a.wav	outdoor
2194	audio/shopping_mall-prague-1053-41489-a.wav	indoor
2195	audio/bus-lyon-1001-42182-a.wav	transportation
2196	audio/metro_station-stockholm-85-2298-a.wav	indoor
2197	audio/street_traffic-lyon-1110-43963-a.wav	outdoor
2198	audio/park-barcelona-91-2528-a.wav	outdoor
2199	audio/street_pedestrian-prague-1085-40779-a.wav	outdoor
2200	audio/airport-helsinki-3-124-a.wav	indoor
2201	audio/airport-helsinki-3-144-a.wav	indoor
2202	audio/tram-london-189-5818-a.wav	transportation
2203	audio/tram-paris-196-5910-a.wav	transportation
2204	audio/tram-lisbon-1100-41423-a.wav	transportation
2205	audio/shopping_mall-stockholm-136-4138-a.wav	indoor
2206	audio/park-barcelona-90-2483-a.wav	outdoor
2207	audio/airport-helsinki-4-206-a.wav	indoor
2208	audio/metro_station-helsinki-65-1966-a.wav	indoor
2209	audio/metro-prague-1157-41804-a.wav	transportation
2210	audio/street_pedestrian-lyon-1072-42815-a.wav	outdoor
2211	audio/street_traffic-lisbon-1067-42014-a.wav	outdoor
2212	audio/street_pedestrian-paris-154-4663-a.wav	outdoor
2213	audio/metro-london-48-1494-a.wav	transportation
2214	audio/park-lyon-1012-43196-a.wav	outdoor
2215	audio/street_traffic-lyon-1045-44004-a.wav	outdoor
2216	audio/tram-vienna-201-6080-a.wav	transportation
2217	audio/street_traffic-helsinki-164-5035-a.wav	outdoor
2218	audio/park-lyon-1060-40168-a.wav	outdoor
2219	audio/metro-vienna-59-1752-a.wav	transportation
2220	audio/bus-stockholm-35-1050-a.wav	transportation
2221	audio/park-stockholm-102-2885-a.wav	outdoor
2222	audio/public_square-stockholm-120-3529-a.wav	outdoor
2223	audio/park-stockholm-102-2900-a.wav	outdoor
2224	audio/bus-stockholm-35-1059-a.wav	transportation
2225	audio/public_square-stockholm-121-3563-a.wav	outdoor
2226	audio/tram-lyon-1150-43989-a.wav	transportation
2227	audio/bus-lisbon-1059-43465-a.wav	transportation
2228	audio/metro-barcelona-42-1291-a.wav	transportation
2229	audio/street_traffic-helsinki-164-5009-a.wav	outdoor
2230	audio/tram-prague-1042-42454-a.wav	transportation
2231	audio/shopping_mall-barcelona-126-3745-a.wav	indoor
2232	audio/airport-london-6-274-a.wav	indoor
2233	audio/shopping_mall-lisbon-1125-42184-a.wav	indoor
2234	audio/shopping_mall-london-131-3916-a.wav	indoor
2235	audio/airport-stockholm-10-430-a.wav	indoor
2236	audio/metro-prague-1022-41778-a.wav	transportation
2237	audio/metro-paris-51-1534-a.wav	transportation
2238	audio/metro_station-paris-82-2200-a.wav	indoor
2239	audio/street_pedestrian-paris-153-4645-a.wav	outdoor
2240	audio/metro-paris-53-1563-a.wav	transportation
2241	audio/street_pedestrian-london-149-4503-a.wav	outdoor
2242	audio/shopping_mall-barcelona-127-3802-a.wav	indoor
2243	audio/street_traffic-lyon-1110-40197-a.wav	outdoor
2244	audio/bus-london-24-861-a.wav	transportation
2245	audio/metro_station-paris-81-2197-a.wav	indoor
2246	audio/shopping_mall-helsinki-129-3869-a.wav	indoor
2247	audio/street_pedestrian-vienna-158-4803-a.wav	outdoor
2248	audio/shopping_mall-lyon-1043-40786-a.wav	indoor
2249	audio/metro_station-stockholm-84-2255-a.wav	indoor
2250	audio/street_traffic-helsinki-166-5114-a.wav	outdoor
2251	audio/street_traffic-lyon-1045-42396-a.wav	outdoor
2252	audio/tram-helsinki-184-5711-a.wav	transportation
2253	audio/park-helsinki-94-2637-a.wav	outdoor
2254	audio/public_square-helsinki-110-3193-a.wav	outdoor
2255	audio/metro-lyon-1149-42965-a.wav	transportation
2256	audio/tram-paris-196-5916-a.wav	transportation
2257	audio/street_pedestrian-prague-1037-40582-a.wav	outdoor
2258	audio/metro-lisbon-1119-40790-a.wav	transportation
2259	audio/metro-lisbon-1145-42534-a.wav	transportation
2260	audio/shopping_mall-barcelona-125-3729-a.wav	indoor
2261	audio/metro-vienna-58-1749-a.wav	transportation
2262	audio/public_square-prague-1111-43717-a.wav	outdoor
2263	audio/metro_station-paris-82-2203-a.wav	indoor
2264	audio/bus-lisbon-1128-42861-a.wav	transportation
2265	audio/street_traffic-lisbon-1008-42290-a.wav	outdoor
2266	audio/park-lisbon-1104-42980-a.wav	outdoor
2267	audio/metro_station-prague-1130-43147-a.wav	indoor
2268	audio/metro-stockholm-57-1693-a.wav	transportation
2269	audio/street_traffic-barcelona-162-4961-a.wav	outdoor
2270	audio/park-paris-99-2794-a.wav	outdoor
2271	audio/street_traffic-lisbon-1076-42372-a.wav	outdoor
2272	audio/street_pedestrian-stockholm-157-4782-a.wav	outdoor
2273	audio/shopping_mall-barcelona-127-3806-a.wav	indoor
2274	audio/shopping_mall-vienna-138-4180-a.wav	indoor
2275	audio/street_traffic-paris-171-5241-a.wav	outdoor
